work_order,site_name,site_address,site_city,site_state,latitude,longitude,jp_status,jp_priority,due_date,sow_1,flag_missing_due_date,flag_past_due,flag_estimated_time,tank_test_only,is_recurring_site,night_test,days_til_due,tech_count,zone_3,region,duration,cluster_id,created_at,updated_at
67200,Pacific #6492,4495 Peoria Street,Denver,CO,39.777692,-104.847813,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67231,Platte Valley Medical Center,1600 Prairie Center Parkway,Brighton,CO,39.964549,-104.768547,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67222,Z Stop,1351 Highway 119,Golden,CO,39.79888,-105.481901,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67915,Maverik 5329,16351 Green Valley Ranch Blvd,Denver,CO,39.784128,-104.797539,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67706,Maverik 5372,11901 E. Arapahoe Rd,Centennial,CO,39.595445,-104.850615,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67886,Pacific #6517,4765 Federal Blvd.,Denver,CO,39.78374,-105.025566,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67884,Pacific #6535,12624 W. Indore Place,Littleton,CO,39.580527,-105.138069,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67530,Maverik 5370,5880 S. Elk Way,Aurora,CO,39.609821,-104.706752,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67703,Maverik 5264,2999 Bonanza Dr,Erie,CO,40.001181,-105.03635,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
66897,RTD Boulder Facility,1707 Exposition Dr,Boulder,CO,40.016146,-105.247067,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67002,PDQ 8001,5200 Manhattan Circle,Boulder,CO,39.985561,-105.228576,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67050,Pacific #6491,11090 N. Colorado Blvd.,Thornton,CO,39.897891,-104.939724,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67062,Pacific #6536,12780 Colorado Blvd.,Thornton,CO,39.92789,-104.939481,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67853,Sam's Corner Store,883 S. Federal Blvd.,Denver,CO,39.700788,-105.025473,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
75388,Sunmart 502,18561 Hwy 40,Golden,CO,39.697629,-105.208246,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67849,Health One Aurora - South,1501 S. Potomac St,Aurora,CO,39.689514,-104.831204,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67787,Pacific #6524,6393 Ward Rd,Arvada,CO,39.812371,-105.13853,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67862,Pacific #6540,5899 S. Alkire Street,Littleton,CO,39.610265,-105.148109,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67855,Pacific #6550,7501 S. Platte Canyon Road,Littleton,CO,39.580099,-105.052684,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
74317,Broadcom Broomfield,4 Brocade Pkwy,Broomfield,CO,39.895911,-105.13185,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67923,Pacific #6532,9883 W. Chatfield Avenue,Littleton,CO,39.56997,-105.108716,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67899,Pacific #6508,3103 S. Sheridan Blvd.,Denver,CO,39.655901,-105.053625,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67268,Maverik 5167,2150 E Bridge St,Brighton,CO,39.986493,-104.795465,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67279,Maverik 5202,70 W Bridge St,Brighton,CO,39.986244,-104.82526,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67922,RTD - Denver Union Station,1700 Wewatta St.,Denver,CO,39.754365,-105.000487,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67786,Pacific #746,14405 West 64th Ave,Arvada,CO,39.81262,-105.160508,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67777,Pacific #6521,160 W. 104th Avenue,Northglenn,CO,39.884555,-104.989397,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67852,Pacific #6515,500 W. 120th Avenue,Northglenn,CO,39.913569,-104.992948,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
